periodo,long,lat,expediente,calle,calle_nro,seccion,manzana,parcela,fecha_inicio_obra,estado,ultimo_avo_solicitado,fecha_ultimo_avo,estado_tramite,profesional,metros_a_construir,fecha_estado_tramite,tipo_obra,destino,barrio,comuna,codigo_postal,codigo_postal_argentino
202002,-58.462846,-34.619686,8769554/2015,GRANADEROS,715,65,126,010i,,Normal,En AVO 4,2017-04-12,Obra finalizada,ZAIATZ EDUARDO RAUL,9492.16,2017-10-05,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Flores,C1406BDM
202002,-58.437624,-34.608017,17657743/2018,"MARECHAL, LEOPOLDO",862,45,099,033a,,Normal,Demolición final,2019-11-06,Obra finalizada,FORMICA MAZAARANI NIZAR FABIÁN,,2019-06-12,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405BMB
202002,-58.502023,-34.651416,17382942/2017,LARRAZABAL,1306,62,025,007e,2018-10-24,Normal,Excavacion > 4 mts al 50%,2018-12-12,Excavación al >= -4m  50%,L ABBATE VITO ANTONIO,8453.00,2018-12-20,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 9,1440,Mataderos,C1440CUS
202002,-58.417520999999994,-34.597732,9370981/2017,CORDOBA AV.,3609,19,001,026b,2017-06-19,Normal,En AVO 2,2019-08-08,En AVO 2,MANSILLA GUILLERMO C.,2750.61,2019-08-15,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1188,Palermo,C1188AAC
202002,-58.502534,-34.600202,22232955/2016,"BEIRO, FRANCISCO AV.",3532,81,120 ,004 ,2018-01-15,Normal,En AVO 2,2019-08-13,Pedido de AVO 3 autorizado,MOHADEB LEÓN,1937.95,2020-01-29,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Del Parque,C1419HYW
202002,-58.438975,-34.575857,7039160/2013,"ARENAL, CONCEPCION",2595,35,092,033,,Normal,Obra finalizada con AVO 4,2019-04-12,Obra finalizada,STUPENENGO FAUS JOAQUIN LUIS,1790.00,2019-09-23,,VIVIENDA MULTIFAMILIAR,Comuna 14,1426,Palermo,C1426DFE
202002,-58.517892,-34.623408000000005,8970026/2014,"GROUSSAC, PAUL",5541,93,150B,027 ,,Normal,En AVO 4,2019-05-22,Obra finalizada,SUAREZ OSCAR HECTOR,88.00,2019-02-01,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 10,1408,Monte Castro,C1408CVE
202002,-58.490218999999996,-34.598715000000006,17042263/2017,Terrada,3186,71,051 ,033 ,2018-02-22,Normal,Inicio de obra,,Inicio de obra,COVIELLO SUSANA VIRGINIA,123.38,2018-10-10,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417CXD
202002,-58.484524,-34.57535,142488/2015,TRIUNVIRATO AV.,4501,51,058,022,,Normal,En AVO 2,2018-08-10,En AVO 2,LODEIRO BROS EZEQUIEL ARMANDO,16016.00,2018-10-11,DEMOLICION TOTAL Y OBRA NUEVA,MULTIVIVIENDA,Comuna 12,1431,Villa Urquiza,C1431FBI
202002,-58.450495,-34.572569,22169005/2016,AGUILAR,2821,37,110 ,044 ,,Normal,,,Certificación aprobada,CYDERBOIM LEANDRO VICTOR,632.50,2018-06-12,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1426,Colegiales,C1426DTA
202002,-58.459593000000005,-34.584075,05090897/2018,GUEVARA,1130,49,158C,001,,Normal,En AVO 3,2019-12-08,En AVO 3,TARASIDO SANTIAGO,1533.26,2019-04-05,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1427,Chacarita,C1427BSD
202002,-58.447715,-34.610926,16988065/2016,"REPETTO, NICOLAS, DR.",945,57,122 ,017 ,,Normal,Demolición final,2017-10-17,En demolición final,NOCETTI ERNESTO CLAUDIO,799.02,2017-10-23,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405AEO
202002,-58.489481000000005,-34.587531,,ASUNCION,2244,61,142,005c,2019-07-22,Normal,Sin inicio,2019-08-14,Excavación al >= -4m  10%,VEGA DIEGO MARCELO,4936.99,2020-02-03,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1419,Agronomia,C1419HFD
202002,-58.478635,-34.546875,15021983/2017,RUIZ HUIDOBRO,3055,43,100,006J,2018-09-21,Normal,En AVO 1,2019-01-25,En AVO 1,L ABBATE VITO ANTONIO,1715.00,2019-09-05,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1429,Saavedra,C1429DNY
202002,-58.411122,-34.586238,16366666/2017,BERUTI,3452,21,011,006a,2017-09-21,Normal,En AVO 1,2018-01-06,Pedido de AVO 2 observado,MANSILLA GUILLERMO C.,3126.97,2018-09-04,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1425,Palermo,C1425BBT
202002,-58.44028,-34.626321000000004,35124970/2015,"GOYENA, PEDRO AV.",891,40,034 ,024A,2018-03-28,Normal,En AVO 2,2019-06-24,En AVO 2,PALLITTO GUILLERMO OSVALDO,4309.45,2019-06-27,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1424,Caballito,C1424BSI
202002,-58.462846,-34.619686,8769554/2015,GRANADEROS,715,65,126,010i,,Normal,En AVO 4,2019-01-16,Obra finalizada,ZAIATZ EDUARDO RAUL,2051.87,2018-07-10,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Flores,C1406BDM
202002,-58.37946899999999,-34.604217999999996,4347169/2016,suipacha,356,5,070B,016,2019-11-03,Normal,Excavacion > 4 mts al 50%,2019-04-16,Excavación al >= -4m  50%,TARNOFSKY TOMAS,355.00,2019-10-16,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 1,1008,San Nicolas,C1008AAH
202002,-58.465152,-34.642395,377431  /2017,"FERNANDEZ MORENO, BALDOMERO",3239,48,015 ,029 ,2018-03-08,Clausurada,En AVO 1,2018-11-26,Pedido de AVO 2 observado,MALTA ZULEMA LEONOR,285.34,2019-01-11,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 7,1406,Flores,C1406HIQ
202002,-58.467916,-34.618990000000004,9364363/16,FRAY CAYETANO RODRIGUEZ,1021,65,095,013,,Normal,En AVO 4,2018-11-20,Obra finalizada,PARPAGLIONI FEDERICO,877.00,2018-03-07,DEMOLICION TOTAL Y OBRA NUEVA,MULTIVIVIENDA,Comuna 7,1406,Flores,C1406AWQ
202002,-58.496841,-34.59537,7042550/2017,NAVARRO,3045,71,027 ,020 ,,Normal,Demolición final,2017-11-30,Pedido de AVO 1 autorizado,VALDEZ CESAR OSCAR,810.00,2019-12-02,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 15,1419,Agronomia,C1419HTG
202002,-58.509781000000004,-34.585803000000006,12775249/2018,"CABEZON, JOSE LEON",3250,83,253A,008,,Normal,Sin inicio,,Carga finalizada, DI PACE MARIANO ENZO,89.00,2019-08-30,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 12,1419,Villa Pueyrredon,C1419FCN
202002,-58.396525,-34.620634,11497997/2016,"CALVO, CARLOS",2159,22,044,028,,Normal,En AVO 4,2019-05-14,Obra finalizada,SAMMARTINO MONTES DE OCA CHRISTIAN GERMAN,1930.00,2019-01-24,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 3,1230,San Cristobal,C1230AAG
202002,-58.424863,-34.621736,1675190/2013,INDEPENDENCIA AV.,4180,36,039,011,,Normal,En AVO 3,2019-04-10,En AVO 3,FRYD BENJAMIN JAIME,2328.00,2019-10-21,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1226,Boedo,C1226AAT
202002,-58.486343999999995,-34.579584999999994,21556549/2015,ANDONAEGUI,2050,51,030,027,2018-03-19,Normal,En AVO 1,2019-12-03,Pedido de AVO 2 observado,SILVERO MAXIMILIANO CARLOS,2305.00,2019-10-01,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431DVN
202002,-58.526107999999994,-34.643266,1411566/2011,MONTIEL,340,72,054B,011 ,,Clausurada,Sin inicio,2016-06-07,Carga finalizada,SOLANS EDUARDO JORGE,261.00,2019-01-20,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1408,Liniers,C1408FVH
202002,-58.467548,-34.551266999999996,00587636/2013,AZURDUY JUANA,2481,41,161,017,,Normal,Obra finalizada,2016-10-11,Obra finalizada,PANDO CLAUDIO ROBERTO,3707.75,2018-04-06,MODIFICACION Y/O AMPLIACION,VIVIENDA MULTIFAMILIAR,Comuna 13,1429,Nu\u00f1ez,C1429BZI
202002,-58.498862,-34.640831,149037/2015,MANZONI,275,60,116,029,,Normal,En AVO 3,2018-03-14,En AVO 3,RIDOLFO JORGE DANIEL,849.00,2018-03-21,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 10,1407,Villa Luro,C1407ICE
202002,-58.507394999999995,-34.583963,19552804/2018,"ALVAREZ, AGUSTIN",5122,75,012B,018 ,,Normal,Demolición,2019-07-01,En demolición,ROMANO FLAVIO JORGE,374.00,2019-05-08,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1419,Villa Pueyrredon,C1419CYJ
202002,-58.418634,-34.603408,39408519/2015,CORRIENTES AV.,3841,17,106 ,002L,2017-11-27,Normal,En AVO 1,2019-05-11,En AVO 1,KULESZ SERGIO,5000.00,2019-10-30,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1194,Almagro,C1194AAE
202002,-58.435168000000004,-34.581449,,BONPLAND,1944,35,060 ,040 ,2020-01-24,Normal,Inicio de obra,,Inicio de obra, DARMANDRAIL CARLOS FRANCISCO,1164.26,2020-01-20,OBRA NUEVA,OTROS,Comuna 14,1414,Palermo,C1414CMZ
202002,-58.446013,-34.605167,,"VIRASORO, VALENTIN",1356,47,045,029B,,Normal,Demolición,2020-06-01,En demolición,MANGO LUIS MARIA,,2020-01-08,DEMOLICION TOTAL,local comercial,Comuna 15,1414,Villa Crespo,C1414CDF
202002,-58.473315,-34.623298,,"VALLESE, FELIPE",2910,65,027,001B,2019-08-08,Normal,En AVO 1,2019-12-27,En AVO 1,PEREZ JORGE OSCAR,316.00,2020-01-08,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 7,1406,Flores,C1406FTF
202002,-58.478832999999995,-34.641505,4636889/2017,TANDIL,3964,54,114,009,,Paralizada,En AVO 1,2016-02-08,Paralizada,SILVERO ALEJANDRO PABLO,351.00,2019-01-28,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1407,Parque Avellaneda,C1407HHN
202002,-58.456081000000005,-34.576995000000004,,ZABALA,3376,37,037,009,2020-01-21,Normal,Inicio de obra,,Inicio de obra, GABRIELE JORGE ENRIQUE,148.43,2020-01-15,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 13,1426,Colegiales,C1426DRL
202002,-58.503266,-34.627076,,CAMARONES,5037,85,021A,024 ,2019-08-30,Normal,Excavacion < 4 mts,2019-09-16,Excavación <= -4m,CATTANEO PABLO JORGE,344.23,2019-09-18,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 10,1407,Velez Sarsfield,C1407FNI
202002,-58.486836,-34.605154,10522560/2016,NAZCA AV.,2666,69,018,008,2017-03-04,Normal,En AVO 2,2019-06-11,En AVO 2,GRAZIANO EDUARDO JORGE,3597.00,2019-11-07,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417CUP
202002,-58.461172999999995,-34.570265,,"FREIRE, RAMON, CAP. GRAL.",1725,37,094 ,027A,2019-09-05,Normal,Inicio de obra,2019-05-24,Inicio de obra, PAPANDREA MARIA LAURA,8.24,2019-05-28,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 13,1426,Belgrano,C1426AWI
202002,-58.408506,-34.586967,26518763/2016,"DIAZ, CNEL. AV.",2171,15,027 ,009 ,2017-08-12,Normal,En AVO 2,2018-11-22,En AVO 2,POTAP AARON JAVIER,2017.51,2018-11-23,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 2,1425,Recoleta,C1425DQH
202002,-58.500285,-34.589704,30391934/2017,HABANA,2967,73,019 ,026 ,2018-09-27,Normal,En AVO 1,2019-08-01,Pedido de AVO 2 observado,LUMI MARTIN NORMAN,832.00,2019-03-18,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 12,1419,Villa Pueyrredon,C1419GPQ
202002,-58.507987,-34.621655,,RENQUE CURA,1861,85,039A,012,2019-11-22,Normal,Inicio de obra,,Inicio de obra,VELO SERGIO WALTER,699.77,2019-11-22,AMPLIACIÓN Y MODIFICACIÓN CON DEMOLICIÓN PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 10,1407,Monte Castro,C1407CME
202002,-58.45799399999999,-34.638914,23953971/2017,PRIMERA JUNTA,2507,48,091 ,025 ,2018-06-13,Normal,En AVO 3,2020-10-01,En AVO 3,RAMOS ALDO PEDRO,711.16,2020-01-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 7,1406,Flores,C1406HLA
202002,-58.474351,-34.624210999999995,24533360/2018,ARGERICH,731,65,027,015,,Normal,Demolición,,Pedido de demolición autorizado,CRESCENCIANO DIEGO RODOLFO,2117.14,2020-01-24,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 7,1406,Flores,C1406AMK
202002,-58.486979000000005,-34.567353000000004,10984675/2017,GALVAN,3051,53,033 ,014 ,,Normal,Obra finalizada,2017-06-09,Obra finalizada,MORENO DIEGO FERNANDO,,2017-11-01,DEMOLICION TOTAL,OTROS,Comuna 12,1431,Villa Urquiza,C1431FVD
202002,-58.43635,-34.608862,,DIAZ VELEZ AV.,4916,45,107,002,,Normal,Excavacion < 4 mts,2020-01-29,Excavación <= -4m, PTACINSKY DIEGO,1103.76,2020-02-03,DEMOLICIÓN TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405DCR
202002,-58.521135,-34.649135,08599442/2017,CAAGUAZU,6955,72,075C,018 ,2018-03-28,Normal,En AVO 1,2019-07-10,Pedido de inicio de obra observado,COVIELLO SUSANA VIRGINIA,255.88,2018-04-18,OBRA NUEVA,OTROS,Comuna 9,1408,Liniers,C1408ETY
202002,-58.418144999999996,-34.603811,15065794/2018,BULNES,672,17,105,028,2018-08-30,Normal,En AVO 1,2019-02-20,En AVO 1,BORASI JUAN ANGEL,1288.11,2019-02-21,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1176,Almagro,C1176ABL
202002,-58.430101,-34.612871000000005,32415653/2018,RIO DE JANEIRO,229,17,003,022a,,Normal,Demolición final,2019-09-08,En demolición final,CANO MARIA FERNANDA,,2020-02-03,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 5,1405,Almagro,C1405CCA
202002,-58.400096999999995,-34.633016999999995,,JUJUY AV.,1921,24,054 ,042 ,2019-05-08,Normal,Excavacion > 4 mts al 50%,2019-09-26,Pedido de AVO 1 autorizado,ISAACSON MARIA VIRGINIA,1999.34,2020-01-06,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 4,1247,Parque Patricios,C1247ABH
202002,-58.48291,-34.608684000000004,27497761/2016,ALVAREZ JONTE AV.,2855,69,022 ,043 ,2017-07-09,Normal,En AVO 2,2018-11-21,En AVO 2,LARA CLAUDIO DARIO,3338.86,2018-11-23,DEMOLICION TOTAL Y OBRA NUEVA,,Comuna 11,1416,Villa Del Parque,C1416EYA
202002,-58.458086,-34.554429,16631714/2016,"UGARTE, MANUEL",2021,27,036 ,020 ,2017-02-02,Normal,Obra finalizada con AVO 4,2019-11-14,Obra finalizada,RAGOGNETTI VALERIA,1466.89,2019-05-13,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1428,Belgrano,C1428BSC
202002,-58.48412,-34.577533,28388890/2017,MENDOZA AV.,5140,51,046,003,2018-04-16,Normal,En AVO 2,2019-08-14,En AVO 2,DONATO JUAN,2890.00,2019-08-15,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431CIN
202002,-58.491488000000004,-34.557615999999996,,GARCIA DEL RIO,4780,55,136,006,2019-11-21,Normal,Inicio de obra,,Pedido de excavación menor a 4 mts autorizado,ORELLANA JOSE LUIS,283.28,2019-11-26,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 12,1431,Saavedra,C1431AUN
202002,-58.469265,-34.56045,23375312/2017,"FREIRE, RAMON, CAP. GRAL.",2784,41,064 ,014 ,2018-02-26,Normal,Inicio de obra,,Pedido de AVO 2 observado,MIGLIORI MARIO MIGUEL,71.25,2018-09-05,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 12,1428,Coghlan,C1428CZP
202002,-58.491786,-34.647568,02413626/2011,ESCALADA,1068,62,152,026,2019-02-20,Normal,Excavacion > 4 mts al 50%,2019-04-29,Excavación al >= -4m  50%,PAPPA MARIA DEL CARMEN,1746.18,2019-05-01,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,,,,
202002,-58.496255000000005,-34.582715,5700487/2013,MOSCONI GENERAL AV.,2386,73,070,008,,Normal,En AVO 4,2017-08-02,Obra finalizada,PRENAFETA GABRIEL MARTIN,1788.00,2017-02-13,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 12,1419,Villa Pueyrredon,C1419EQP
202002,-58.460148,-34.564492,13272313/2018,VIDAL,2080,39,069 ,006J,,Normal,Demolición final,2019-05-14,Obra finalizada,SOAE URIEL TEOFILO,,2019-05-16,DEMOLICION TOTAL,VIVIENDA MULTIFAMILIAR,Comuna 13,1428,Belgrano,C1428CSF
202002,-58.449085,-34.611094,9973737/2017,CUCHA CUCHA,986,57,114 ,033 ,,Normal,Demolición final,2017-12-13,Obra finalizada,LUSA MARIO JORGE,,2017-12-14,DEMOLICION TOTAL,,Comuna 6,1405,Caballito,C1405AIJ
202002,-58.415082999999996,-34.630033000000005,,PAVON,3544,30,002,005,2019-11-14,Normal,Excavacion > 4 mts al 10%,2019-02-12,Pedido de excavación al 50% autorizado,NATALICCHIO EDUARDO SERGIO,778.98,2019-12-06,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1253,Boedo,C1253AAT
202002,-58.439522,-34.605176,18771048/2017,"MARECHAL, LEOPOLDO",1137,47,128,017,2018-05-04,Normal,En AVO 3,2018-12-11,En AVO 3,PRATI MARCOS,519.18,2019-02-15,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 15,1414,Villa Crespo,C1414BYA
202002,-58.499984,-34.565619,17953525/2017,ALTOLAGUIRRE,3575,63,087B,008 ,,Normal,Sin inicio,,Pedido de demolición autorizado,CARDOZO ALEJANDRO ARIEL,623.00,2017-12-14,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431EDW
202002,-58.519867000000005,-34.64748,26041205/2016,"DE LA TORRE, LISANDRO",784,72,102,029,,Normal,Demolición final,2017-12-22,Obra finalizada,MORANA JUAN FERNANDO,,2017-12-26,DEMOLICION TOTAL,,Comuna 9,1408,Liniers,C1408GTP
202002,-58.427429000000004,-34.619403000000005,15783699/2017,AGRELO,4346,36,011 ,001C,2018-05-14,Normal,En AVO 2,2019-03-14,En AVO 2,TERZOLI ROBERTO PABLO,1665.00,2019-03-19,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1224,Almagro,C1224ABZ
202002,-58.494462,-34.610347,,ARREGUI,3609,81,109,029,,Normal,En AVO 1,2019-01-11,Pedido de AVO 2 autorizado, PEREZYK PABLO ELIAS,120.00,2020-02-04,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417GNA
202002,-58.487409,-34.633485,,BELEN,146,77,046,032,2019-06-11,Normal,Inicio de obra,,Pedido de excavación menor a 4 mts autorizado,RIO NOEMI,194.00,2020-02-07,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 10,1407,Velez Sarsfield,C1407ASB
202002,-58.365297999999996,-34.598233,00303612/2013,"GRIERSON, CECILIA",322,97,037B,001,2017-04-08,Normal,Obra finalizada con AVO 4,2019-02-10,Obra finalizada,RODRIGUEZ VILAR HERNÁN DARÍO,16132.00,2019-05-08,OBRA NUEVA,OTROS,Comuna 1,1107,Retiro,C1107BHA
202002,-58.507938,-34.577923999999996,24414285/2016,TERRADA,5677,75,050 ,014 ,,Normal,Demolición final,2017-03-08,Obra finalizada,MORO HECTOR OMAR,,2017-08-03,DEMOLICION TOTAL,,Comuna 12,1419,Villa Pueyrredon,C1419DMG
202002,-58.453644999999995,-34.568138,17098348/17,AMENABAR,1523,37,146,017a,2018-01-29,Normal,En AVO 2,2018-10-19,En AVO 2,ALTUNA MIGUEL,1787.00,2018-10-30,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 13,1426,Colegiales,C1426AKC
202002,-58.398610999999995,-34.618603,09666271/2018,INDEPENDENCIA AV.,2282,22,037,010,,Normal,En AVO 3,2018-10-09,En AVO 3,SANDRI CARLOS ALBERTO,3632.00,2018-08-07,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 3,1225,San Cristobal,C1225AAR
202002,-58.42578100000001,-34.626138,2843099/2012,MUÑIZ,1013,36,006,031,,Normal,En AVO 4,2018-01-23,Obra finalizada,GERACI ANGELA JOSEFINA,1428.00,2017-10-18,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 5,1234,Boedo,C1234ABM
202002,-58.48131600000001,-34.567556,,"ACHA, MARIANO, Gral.",2766,53,063 ,005 ,2019-07-15,Normal,En AVO 1,2019-11-28,Pedido de AVO 2 autorizado,JAMARDO DANIEL ROBERTO,1430.00,2020-01-20,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 12,1430,Villa Urquiza,C1430DVD
202002,,,06499467/2018,CALLE SIN NOMBRE OFICIAL,999,98,063H,001,,Normal,En AVO 4,2019-08-23,Obra finalizada,TARASIDO JUAN PABLO,1385.47,2019-05-15,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,,,,
202002,-58.493797,-34.5695,,BUCARELLI,3154,63,095A,027 ,,Normal,Sin inicio,,Obra finalizada,SINESI MARIO JULIO,607.90,2019-07-04,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,VIVIENDA MULTIFAMILIAR,Comuna 12,1431,Villa Urquiza,C1431DRP
202002,-58.517738,-34.64038,10998230/2017,"FALCON, RAMON L.,CNEL.",6439,72,135,018D,2017-02-10,Normal,En AVO 2,2018-01-11,En AVO 2,BENMUYAL RODRIGO,1933.47,2018-11-05,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 9,1408,Liniers,C1408DRU
202002,-58.444577,-34.624951,5107327/2017,"MARTINEZ, VICTOR",276,42,090 ,012B,2017-05-12,Normal,Obra finalizada con AVO 4,2020-01-30,Obra finalizada,SEJUMIL CARLOS GUSTAVO,1438.43,2019-09-25,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1406,Caballito,C1406CDF
202002,-58.469944999999996,-34.585214,18090233/2014,GIRARDOT,1818,49,033,001A,,Paralizada,En AVO 1,2017-11-12,Paralizada,GEBETSBERGER GERARDO ANDRES,2794.00,2019-12-16,AMPLIACION Y MODIFICACION C/DEMOLICION PARCIAL,OTROS,Comuna 15,1427,Villa Ortuzar,C1427AKN
202002,-58.444086999999996,-34.567721999999996,20978416/2016,"GARCIA, TEODORO",2259,23,030 ,017F,2017-07-27,Normal,Obra finalizada con AVO 4,2019-01-10,Obra finalizada,BACCHI ALBERTO,4137.79,2019-08-26,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 14,1426,Palermo,C1426DMM
202002,-58.429233999999994,-34.604942,13390560/2018,BOGADO,4513,17,009,033,2019-04-02,Normal,Excavacion > 4 mts al 50%,2019-05-06,Excavación al >= -4m  50%, MAZZAGLIA LUCIA BEATRIZ,1589.00,2019-08-20,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 5,1183,Almagro,C1183AAC
202002,-58.483711,-34.605273,25871732/2016,RUMANIA,2742,69,032A,011,2017-08-05,Normal,En AVO 3,2018-08-28,En AVO 3,MIGUEL KARINA ALEJANDRA,1069.00,2018-08-30,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Del Parque,C1417GVB
202002,-58.457131000000004,-34.643723,19709368/2015,ZUVIRIA,2767,50,106,043,,Paralizada,En AVO 3,2017-09-22,Paralizada,TREJO CINTIA EDITH,857.00,2018-07-14,OBRA NUEVA,OTROS,Comuna 7,1406,Flores,C1406HSU
202002,-58.455413,-34.630615999999996,27013874/2015,"BONIFACIO, JOSE",1940,48,152 ,001N,,Normal,En AVO 3,2018-09-01,En AVO 3,PICCOLO NESTOR EDUARDO,1955.00,2018-01-10,OBRA NUEVA,MULTIVIVIENDA,Comuna 7,1406,Flores,C1406GXR
202002,-58.443138,-34.617407,3423649/15,BOGOTA,821,45,017,029,,Normal,En AVO 3,2017-09-20,En AVO 3,MONTE HUGO JAVIER,1320.00,2017-10-25,OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 6,1405,Caballito,C1405CMC
202002,-58.506921999999996,-34.609609000000006,37588363/2017,NAZARRE,4342,81,021,010,,Normal,En AVO 4,2018-11-05,Obra finalizada,LEGORATTI VIVIANA ANDREA,478.00,2017-10-07,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1417,Villa Devoto,C1417DXZ
202002,-58.507369999999995,-34.601106,04274497/2018,"GONZALEZ, JOAQUIN V.",3672,83,096,025,,Normal,Demolición final,2018-07-23,En demolición final,FAMIGLIETTI NESTOR ALBERTO,637.00,2018-07-31,DEMOLICION TOTAL Y OBRA NUEVA,VIVIENDA MULTIFAMILIAR,Comuna 11,1419,Villa Devoto,C1419AXF
202002,-58.425204,-34.59683,,CORDOBA AV.,4127,31,097,020a,2019-01-28,Normal,Excavacion > 4 mts al 50%,2019-09-04,Pedido de AVO 1 autorizado,CASUSCELLI FELIPE RUBEN,7206.00,2019-12-02,DEMOLICION TOTAL Y OBRA NUEVA,OTROS,Comuna 14,1188,Palermo,C1188AAH
